venue,base,pass,ts,ok,mid,spread_bps,n_bid,n_ask,depth_bid_10,depth_bid_25,depth_bid_50,depth_bid_100,depth_ask_10,depth_ask_25,depth_ask_50,depth_ask_100,slip_bid_500,slip_bid_1000,slip_bid_2500,slip_bid_5000,slip_bid_10000,slip_bid_25000,slip_ask_500,slip_ask_1000,slip_ask_2500,slip_ask_5000,slip_ask_10000,slip_ask_25000,fill_bid_500,fill_bid_1000,fill_bid_2500,fill_bid_5000,fill_bid_10000,fill_bid_25000,fill_ask_500,fill_ask_1000,fill_ask_2500,fill_ask_5000,fill_ask_10000,fill_ask_25000,window,session,err
binance,ZEC,1,1788292860,1,828.885,0.120644,1000,1000,287958.55805,1122572.4055,2927908.78479,5346678.90417,225287.34572,796062.73976,2088510.41987,5081084.26937,0.398,0.591,0.774,0.839,1.041,1.893,0.06,0.06,0.06,0.092,0.137,0.201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,BTW,1,1788292860,1,0.426387,4.104258,100,100,927.122062,7125.340811,13105.103941,23527.080304,216.758177,3852.094957,12407.628546,27018.676911,6.618,7.7,9.325,13.036,20.049,46.751,10.267,12.633,14.407,18.066,24.732,50.429,1.0,1.0,1.0,1.0,1.0,0.9455,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,AR,1,1788292860,1,2.27,8.810573,100,100,337.0522,1745.4048,7995.7941,62565.7412,1439.4928,3678.2749,9924.3017,54841.1625,9.696,13.031,19.744,27.471,38.422,49.726,4.405,6.075,10.176,17.522,28.558,44.279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,FET,1,1788292860,1,0.15455,6.470398,100,100,21199.4952,58412.2156,111108.6041,209877.2347,24407.1473,61917.2369,109787.7737,246824.8252,8.378,9.042,9.44,9.573,9.639,10.657,3.235,3.235,3.235,3.235,4.574,7.811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,KAS,1,1788292860,1,0.02733,7.317966,100,100,1319.28091,12058.10047,53359.51356,98540.18728,1395.81976,17879.06563,57927.28946,110719.2002,6.983,7.151,8.978,11.097,14.657,22.005,5.38,6.349,8.548,10.228,13.645,19.636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,FIL,1,1788292860,1,0.7893,2.533891,100,100,1613.66401,54076.63254,230305.69133,445722.1727,28413.65724,192270.91477,336213.50978,660771.07013,2.436,3.234,6.671,8.736,10.184,14.196,1.821,2.782,3.393,4.143,4.605,5.677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,KITE,1,1788292860,1,0.12281,13.028255,100,100,989.53916,9543.85955,31502.50957,53991.62362,809.86206,6636.12754,22252.94253,46180.36236,7.289,8.133,11.07,12.449,14.823,27.482,7.493,8.689,9.942,10.671,18.533,33.581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,LDO,1,1788292861,1,0.3677,5.439217,100,100,7641.89899,35163.16163,92882.52622,144264.50214,1347.78563,11969.3522,71842.59736,143316.56626,2.72,2.72,4.052,4.746,6.946,12.141,4.103,5.071,8.933,12.493,16.43,27.368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,POWER,1,1788292861,1,0.08543,11.70549,100,100,860.54465,3157.09305,7159.48149,13215.80732,817.36989,2492.97934,7524.07131,12863.94937,8.445,9.067,12.519,22.57,39.601,94.12,6.917,8.211,14.658,26.159,38.283,99.066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,MAGMA,1,1788292861,1,0.427595,13.798103,100,100,233.70614,7673.84915,12837.69676,23925.25168,382.57714,3055.70575,13193.82088,37012.70586,11.156,14.126,16.359,17.827,20.788,50.034,9.369,13.172,16.238,22.221,27.899,50.797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,ONDO,1,1788292861,1,0.34205,2.923549,100,100,48479.12765,594525.44726,890806.19667,1644451.18586,67598.98064,433124.36209,1050715.11353,1747113.91431,3.328,3.857,4.174,4.28,4.332,4.364,1.462,1.462,2.52,3.453,3.919,5.311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,RIVER,1,1788292861,1,1.3515,7.399186,100,100,189.14,9206.219,29722.004,54916.871,932.88,9469.327,23540.921,47960.946,8.299,9.699,10.539,11.816,15.734,25.588,3.7,4.199,8.339,9.719,14.289,28.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,UAI,1,1788292861,1,0.495945,13.106292,100,100,504.4765,2647.12578,10269.20444,51490.47746,1121.07485,6131.86727,13701.74439,29330.78174,7.819,9.601,13.43,20.297,29.743,52.715,6.553,6.553,9.443,13.715,21.861,45.076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,USELESS,1,1788292861,1,0.1165,6.866953,100,100,3166.80471,18200.63937,39104.2182,88614.52777,1371.37879,11144.25276,50450.11566,89262.61433,3.862,4.438,5.38,7.698,10.972,18.832,3.601,4.441,8.344,11.199,15.556,26.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,WIF,1,1788292861,1,0.19755,5.06201,100,100,3355.86237,25743.59503,118786.84226,234573.20018,6344.62896,26458.59213,101344.21192,212713.74053,5.951,6.772,7.265,9.091,11.61,16.208,2.531,2.531,2.531,4.867,8.082,15.592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,XMR,1,1788292861,1,504.055,6.546905,100,100,8558.0796,49461.569,195852.058,404807.9426,48197.6236,96664.9873,272307.0976,367537.9886,5.014,5.334,5.526,5.59,7.534,11.309,6.212,6.528,6.718,7.6,8.539,9.189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,ZRO,1,1788292861,1,0.99595,3.012199,100,100,722.6043,35628.439,94254.9935,158749.6356,2193.4142,23841.7593,59167.0476,161067.7053,5.224,7.474,10.281,12.432,13.998,16.984,4.714,5.367,6.611,9.356,11.612,15.969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bybit,AR,1,1788292861,1,2.273,8.798944,200,200,314.5637,1331.2518,5835.8451,11097.2518,825.5031,2161.921,9850.0073,13695.9172,9.824,13.567,22.22,34.147,48.613,87.303,6.911,8.625,15.782,23.289,32.515,71.209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,RUNE,1,1788292861,1,0.4694,4.260758,100,100,2569.65142,7757.47507,25697.03327,53351.09309,716.53087,4485.62795,21742.01133,53682.38015,2.13,2.13,5.331,7.961,14.815,28.59,4.677,7.243,11.042,15.984,21.015,32.485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bitget,TAO,1,1788292861,1,222.255,2.249668,100,100,287445.65422,561028.6419,1151415.92523,2127570.80742,28548.86305,177883.6415,336471.26081,396778.66053,2.312,2.596,2.934,3.154,3.41,3.961,1.232,1.648,2.654,3.886,5.271,6.828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bybit,FIL,1,1788292861,1,0.7893,2.533891,200,200,2498.31468,28186.08646,54998.33433,91105.55575,6517.78522,41107.22162,56729.81339,81800.53445,3.522,4.468,6.541,8.842,11.376,15.662,3.191,4.015,5.398,6.911,8.632,11.618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bybit,BTW,1,1788292861,1,0.42562,3.759222,200,200,412.541,2928.1179,7797.5278,16044.8754,1043.6126,3478.129,8446.6064,16671.4521,8.027,10.323,13.787,20.203,34.23,84.911,7.574,8.034,12.463,18.963,32.692,74.077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bybit,KAS,1,1788292861,1,0.027295,3.663675,200,200,2184.8003,12066.1687,28475.1918,108055.4955,2572.609,12942.9501,31371.5701,96155.8786,5.147,7.153,8.816,10.819,15.089,25.409,4.244,5.273,7.605,10.835,14.814,24.527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bybit,LDO,1,1788292861,1,0.3677,5.439217,200,200,2787.94472,26546.91948,54988.37272,382138.75564,7028.7182,29980.69904,64047.82478,411559.18785,3.68,4.56,6.088,8.516,11.691,17.35,2.72,2.72,3.786,5.198,7.723,14.491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
bybit,KITE,1,1788292861,1,0.122725,13.852108,200,200,275.05567,1690.87403,3702.43539,6725.41162,147.99806,1369.84345,3388.02298,6541.79566,9.615,12.188,20.292,35.894,73.363,176.338,10.639,13.675,22.542,38.391,77.622,265.786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W02_20u_us,us,
