venue,symbol,market,asset_class,mechanism,rate,interval_h,apr,oi_usd,stale,suspect
okx,SIMO,SIMO-USDT-SWAP,equity,standard,0.0,8.0,0.0,21966.432,False,False
gate,SINOCERA,SINOCERA_USDT,equity,standard,0.0,8.0,0.0,6362.9132,False,False
bitget,SITM,SITMUSDT,equity,standard,0.0,8.0,0.0,107727.55479999995,False,False
binance,SKDD,SKDDUSDT,equity,standard,0.0,8.0,0.0,133865.6555942482,False,False
bitget,SKDD,SKDDUSDT,equity,standard,0.0,8.0,0.0,373092.3212399997,False,False
gate,SKDD,SKDD_USDT,equity,standard,0.0,8.0,0.0,59891.72000000001,False,False
okx,SKDD,SKDD-USDT-SWAP,equity,standard,0.0,8.0,0.0,637754.967,False,False
aster,SKHY,SKHYUSDT,equity,standard,0.0,8.0,0.0,117346.70704331921,False,False
binance,SKHY,SKHYUSDT,equity,standard,0.0,8.0,0.0,97806225.54589814,False,False
bitget,SKHY,SKHYUSDT,equity,standard,0.0,8.0,0.0,14159075.680799989,False,False
bybit,SKHY,SKHYUSDT,equity,standard,0.0,8.0,0.0,6299379.540899999,False,False
coinbase,SKHY,SKHY-PERP,equity,standard,-1.1e-05,1.0,-0.09636,70263.41279999999,False,False
gate,SKHY,SKHY_USDT,equity,standard,-0.000211,8.0,-0.231045,8826043.5744,False,False
hyperliquid,SKHY,xyz:SKHY,equity,builder_set,-8.2743e-06,1.0,-0.07248286799999999,96332862.2718,False,False
lighter,SKHY,SKHY,equity,standard,3.2e-05,8.0,0.03504,261081.42630800002,False,False
okx,SKHY,SKHY-USDT-SWAP,equity,standard,0.0,8.0,0.0,17797126.096,False,False
orderly,SKHY,PERP_SKHY_USDC_mythos,equity,standard,9.845e-05,8.0,0.10780274999999999,88.81642000000001,False,False
apex,SKHYNIX,SKHYNIX-USDT,equity,standard,1.25e-05,1.0,0.1095,157691.9784,False,False
aster,SKHYNIX,SKHYNIXUSDT,equity,standard,0.00034958,4.0,0.7655802,745463.7060545858,False,False
aster,SKHYNIX,SKHYNIXUSD1,equity,standard,0.00027639,4.0,0.6052941000000001,4326131.331912497,False,False
avantis,SKHYNIX,SKHYNIX/USD,equity,funding_plus_borrow,0.0,1.0,0.0,1963.24,False,False
binance,SKHYNIX,SKHYNIXUSDT,equity,standard,0.00034772,4.0,0.7615067999999999,283772736.25799996,False,False
bitget,SKHYNIX,SKHYNIXUSDT,equity,standard,0.000172,4.0,0.37668,22848985.129600186,False,False
bybit,SKHYNIX,SKHYNIXUSDT,equity,standard,0.00102252,8.0,1.1196594,12142786.16265,False,False
gate,SKHYNIX,SKHYNIX_USDT,equity,standard,0.0,4.0,0.0,86033064.51711999,False,False
grvt,SKHYNIX,SKHYNIX_USDT_Perp,equity,standard,0.000445,4.0,0.9745499999999999,167242.309772508,False,False
hyperliquid,SKHYNIX,xyz:SKHX,equity,builder_set,0.0001120801,1.0,0.981821676,290431554.5186,False,False
lighter,SKHYNIX,SKHYNIXUSD,equity,standard,0.00040800000000000005,8.0,0.44676000000000005,3308901.6481280006,False,False
okx,SKHYNIX,SKHYNIX-USDT-SWAP,equity,standard,0.000663818293062,8.0,0.7268810309028899,45931774.37960002,False,False
orderly,SKHYNIX,PERP_SKHYNIX_USDC_mythos,equity,standard,0.00010013,8.0,0.10964235,5040.04572,False,False
pacifica,SKHYNIX,SKHYNIX,equity,standard,0.00028426,1.0,2.4901176,406084.17057510436,False,False
gate,SKSQUARE,SKSQUARE_USDT,equity,standard,0.0,8.0,0.0,111938.86420000001,False,False
binance,SKUU,SKUUUSDT,equity,standard,-0.00032605,8.0,-0.35702475,186637.7184,False,False
bitget,SKUU,SKUUUSDT,equity,standard,0.0,8.0,0.0,347873.14972,False,False
gate,SKUU,SKUU_USDT,equity,standard,0.0,8.0,0.0,78673.1724,False,False
okx,SKUU,SKUU-USDT-SWAP,equity,standard,-0.000440951295345,8.0,-0.482841668402775,812695.2719999999,False,False
kinetiq,SMALL2000,mkts:SMALL2000,index,builder_set,5.7078e-06,1.0,0.050000328,1155439.1255,False,False
binance,SMCI,SMCIUSDT,equity,standard,0.0,8.0,0.0,1416101.9635,False,False
bitget,SMCI,SMCIUSDT,equity,standard,0.0,8.0,0.0,1124925.1070400048,False,False
bybit,SMCI,SMCIUSDT,equity,standard,0.0,8.0,0.0,253196.72999999998,False,False
gate,SMCI,SMCI_USDT,equity,standard,0.0,8.0,0.0,668756.6760000001,False,False
okx,SMCI,SMCI-USDT-SWAP,equity,standard,0.0,8.0,0.0,581225.042,False,False
ostium,SMCI,SMCI,equity,funding_plus_borrow,0.0,1.0,0.0,5.15054536460276,False,False
paragon,SMCI,para:SMCI,equity,builder_set,1.44821e-05,1.0,0.126863196,165941.1657,False,False
binance,SMH,SMHUSDT,etf,standard,0.0,8.0,0.0,409695.155895663,False,False
bitget,SMH,SMHUSDT,etf,standard,0.0,8.0,0.0,350773.3352000002,False,False
gate,SMH,SMH_USDT,etf,standard,0.0,8.0,0.0,76026.63600000001,False,False
hyperliquid,SMH,xyz:SMH,etf,builder_set,-5.6972e-06,1.0,-0.049907472,1187392.17608,False,False
okx,SMH,SMH-USDT-SWAP,etf,standard,0.0,8.0,0.0,289683.184,False,False
bitget,SMIC,SMICUSDT,equity,standard,0.0,8.0,0.0,273523.27470000007,False,False
bybit,SMIC,SMICUSDT,equity,standard,0.0,8.0,0.0,55037.39,False,False
gate,SMIC,SMIC_USDT,equity,standard,0.0,8.0,0.0,57911.700000000004,False,False
lighter,SMIC,SMIC,equity,standard,3.2e-05,8.0,0.03504,44129.95484199999,False,False
bitget,SMR,SMRUSDT,equity,standard,0.0,8.0,0.0,106388.1588,False,False
apex,SNDK,SNDK-USDT,equity,standard,1.25e-05,1.0,0.1095,73663.4811,False,False
aster,SNDK,SNDKUSDT,equity,standard,0.0,8.0,0.0,559779.4430601281,False,False
aster,SNDK,SNDKUSD1,equity,standard,0.0,8.0,0.0,5864989.0027,False,False
avantis,SNDK,SNDK/USD,equity,funding_plus_borrow,0.0,1.0,0.0,5452.51,False,False
binance,SNDK,SNDKUSDT,equity,standard,0.0,8.0,0.0,305714335.755,False,False
bitget,SNDK,SNDKUSDT,equity,standard,3e-06,8.0,0.003285,34722231.32736003,False,False
bybit,SNDK,SNDKUSDT,equity,standard,0.0,8.0,0.0,17961479.1636,False,False
coinbase,SNDK,SNDK-PERP,equity,standard,1.9e-05,1.0,0.16644,983305.7209199999,False,False
gate,SNDK,SNDK_USDT,equity,standard,0.0,8.0,0.0,97502181.9664,False,False
grvt,SNDK,SNDK_USDT_Perp,equity,standard,0.0,8.0,0.0,27093.71116116598,False,False
hyperliquid,SNDK,xyz:SNDK,equity,builder_set,6.25e-06,1.0,0.05475,131168281.54500002,False,False
lighter,SNDK,SNDK,equity,standard,3.2e-05,8.0,0.03504,1772197.936662,False,False
okx,SNDK,SNDK-USDT-SWAP,equity,standard,0.0,8.0,0.0,88271176.5565001,False,False
orderly,SNDK,PERP_SNDK_USDC_mythos,equity,standard,9.705e-05,8.0,0.10626975,2568.971594,False,False
ostium,SNDK,SNDK,equity,funding_plus_borrow,0.0,1.0,0.0,100333.71437493582,False,False
binance,SNOW,SNOWUSDT,equity,standard,0.0,8.0,0.0,642074.5904331264,False,False
bitget,SNOW,SNOWUSDT,equity,standard,0.0,8.0,0.0,363880.3204,False,False
bybit,SNOW,SNOWUSDT,equity,standard,0.0,8.0,0.0,375693.06419999996,False,False
gate,SNOW,SNOW_USDT,equity,standard,0.0,8.0,0.0,88203.4608,False,False
okx,SNOW,SNOW-USDT-SWAP,equity,standard,3.87195172956e-05,8.0,0.042397871438682,200849.5447,False,False
aster,SNXX,SNXXUSDT,equity,standard,0.0,8.0,0.0,38121.8951348805,False,False
binance,SNXX,SNXXUSDT,equity,standard,0.0,8.0,0.0,30546067.688391846,False,False
bitget,SNXX,SNXXUSDT,equity,standard,0.0,8.0,0.0,5310101.372419999,False,False
gate,SNXX,SNXX_USDT,equity,standard,0.0,8.0,0.0,1855961.2162,False,False
okx,SNXX,SNXX-USDT-SWAP,equity,standard,0.0,8.0,0.0,5071238.171999999,False,False
orderly,SNXX,PERP_SNXX_USDC_mythos,equity,standard,0.00010086,8.0,0.1104417,192.9296,False,False
gate,SO,SO_USDT,equity,standard,0.0,8.0,0.0,17703.336000000003,False,False
binance,SOFI,SOFIUSDT,equity,standard,0.0,8.0,0.0,471811.8712245714,False,False
bitget,SOFI,SOFIUSDT,equity,standard,0.0,8.0,0.0,287967.10415999993,False,False
bybit,SOFI,SOFIUSDT,equity,standard,0.0,8.0,0.0,110765.2905,False,False
gate,SOFI,SOFI_USDT,equity,standard,0.0,8.0,0.0,48413.133,False,False
paragon,SOFI,para:SOFI,equity,builder_set,7.5e-06,1.0,0.06570000000000001,8384.072252,False,False
hyperliquid,SOFTBANK,xyz:SOFTBANK,equity,builder_set,0.0002142302,1.0,1.876656552,433755.74062799994,False,False
okx,SOFTBANK,SOFTBANK-USDT-SWAP,equity,standard,0.0,8.0,0.0,73504.26,False,False
binance,SONY,SONYUSDT,equity,standard,0.0,8.0,0.0,351542.1879019248,False,False
bitget,SONY,SONYUSDT,equity,standard,0.0,8.0,0.0,51926.92432000002,False,False
bybit,SONY,SONYUSDT,equity,standard,0.0,8.0,0.0,68259.39820000001,False,False
gate,SONY,SONY_USDT,equity,standard,0.0,8.0,0.0,39280.95,False,False
okx,SONY,SONY-USDT-SWAP,equity,standard,0.0,8.0,0.0,138596.576,False,False
aster,SOXL,SOXLUSDT,etf,standard,0.0,8.0,0.0,215711.28929469598,False,False
binance,SOXL,SOXLUSDT,etf,standard,0.0,8.0,0.0,142499767.5324,False,False
bitget,SOXL,SOXLUSDT,etf,standard,0.0,8.0,0.0,48410042.36399989,False,False
coinbase,SOXL,SOXL-PERP,etf,standard,1.9e-05,1.0,0.16644,537504.2816,False,False
gate,SOXL,SOXL_USDT,etf,standard,0.0,8.0,0.0,12129725.772000002,False,False
grvt,SOXL,SOXL_USDT_Perp,etf,standard,0.0,8.0,0.0,67252.39059697623,False,False
hyperliquid,SOXL,xyz:SOXL,etf,builder_set,6.25e-06,1.0,0.05475,7923771.036,False,False
lighter,SOXL,SOXL,etf,standard,3.2e-05,8.0,0.03504,773461.1589210001,False,False
okx,SOXL,SOXL-USDT-SWAP,etf,standard,0.0,8.0,0.0,28047528.7228,False,False
orderly,SOXL,PERP_SOXL_USDC_mythos,etf,standard,0.00010221,8.0,0.11191995,1729.8697499999998,False,False
binance,SOXS,SOXSUSDT,etf,standard,0.0,8.0,0.0,21817629.7995282,False,False
bitget,SOXS,SOXSUSDT,etf,standard,0.0,8.0,0.0,5315837.483759992,False,False
gate,SOXS,SOXS_USDT,etf,standard,0.0,8.0,0.0,1798923.8399999999,False,False
lighter,SOXS,SOXS,etf,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,SOXS,SOXS-USDT-SWAP,etf,standard,0.0,8.0,0.0,2947588.647,False,False
bitget,SOXX,SOXXUSDT,etf,standard,0.0,8.0,0.0,2216386.495199998,False,False
gate,SOXX,SOXX_USDT,etf,standard,0.0,8.0,0.0,228529.75600000002,False,False
bitget,SP500,SP500USDT,index,standard,0.0,8.0,0.0,7640502.866780001,False,False
hyperliquid,SP500,xyz:SP500,index,builder_set,6.25e-06,1.0,0.05475,369982606.79679996,False,False
pacifica,SP500,SP500,index,standard,1.25e-05,1.0,0.1095,213196.11796260142,False,False
bitget,SPCH,SPCHUSDT,equity,standard,0.0,8.0,0.0,131489.96520000015,False,False
gate,SPCH,SPCH_USDT,equity,standard,0.0,8.0,0.0,85902.76800000001,False,False
okx,SPCH,SPCH-USDT-SWAP,equity,standard,0.0,8.0,0.0,64066.66,False,False
apex,SPCX,SPCX-USDT,preipo,standard,1.25e-05,1.0,0.1095,28486.6944,False,False
aster,SPCX,SPCXUSD1,preipo,standard,-7.594e-05,8.0,-0.0831543,3080160.79305,False,False
aster,SPCX,SPCXUSDT,preipo,standard,-0.00013666,8.0,-0.14964270000000002,1131455.0696894056,False,False
avantis,SPCX,SPCX/USD,preipo,funding_plus_borrow,0.0,1.0,0.0,12520.560000000001,False,False
binance,SPCX,SPCXUSD1,preipo,standard,0.0,8.0,0.0,416465.6866,False,False
binance,SPCX,SPCXUSDT,preipo,standard,-0.00012575,8.0,-0.13769625,357653490.36525565,False,False
bitget,SPCX,SPCXUSDT,preipo,standard,-0.000104,8.0,-0.11388,45570225.105000034,False,False
bybit,SPCX,SPCXUSDT,preipo,standard,-2.38e-05,8.0,-0.026060999999999997,14948282.3101,False,False
coinbase,SPCX,SPCX-PERP,preipo,standard,-1e-06,1.0,-0.00876,893976.2706540001,False,False
gate,SPCX,SPCX_USDT,preipo,standard,0.0,8.0,0.0,57530083.67039999,False,False
grvt,SPCX,SPACEX_USDT_Perp,preipo,standard,0.0,8.0,0.0,40566.506310889694,False,False
grvt,SPCX,SPCX_USDT_Perp,preipo,standard,0.0,8.0,0.0,3933.7142076972,False,True
hyperliquid,SPCX,xyz:SPCX,preipo,builder_set,4.6304e-06,1.0,0.040562304,168198699.50399995,False,False
kraken,SPCX,PF_SPCXXUSD,preipo,standard,-2.7952481353300144e-05,1.0,-0.24486373665490926,1037718.284528085,False,False
lighter,SPCX,SPCX,preipo,standard,3.2e-05,8.0,0.03504,2927571.939045,False,False
okx,SPCX,SPCX-USDT-SWAP,preipo,standard,0.0,8.0,0.0,60860145.26459998,False,False
orderly,SPCX,PERP_SPCX_USDC_mythos,preipo,standard,9.926e-05,8.0,0.1086897,8856.674579999999,False,False
pacifica,SPCX,SPCX,preipo,standard,1.25e-05,1.0,0.1095,110481.4812,False,False
bitget,SPIR,SPIRUSDT,equity,standard,0.0,8.0,0.0,19828.87008000001,False,False
bybit,SPOT,SPOTUSDT,equity,standard,0.0,8.0,0.0,109866.34799999998,False,False
gate,SPOT,SPOT_USDT,equity,standard,0.0,8.0,0.0,71676.74,False,False
ostium,SPX,SPX,index,funding_plus_borrow,0.0,1.0,0.0,3740649.157727929,False,False
aster,SPY,SPYUSDT,etf,standard,0.0,8.0,0.0,883344.30332262,False,False
binance,SPY,SPYUSDT,etf,standard,2.561e-05,8.0,0.02804295,33201950.553297006,False,False
bitget,SPY,SPYUSDT,etf,standard,0.0,8.0,0.0,10123148.666000001,False,False
coinbase,SPY,SPY-PERP,etf,standard,1.8e-05,1.0,0.15768000000000001,652756.2877,False,False
gate,SPY,SPY_USDT,etf,standard,0.0,8.0,0.0,0.0,False,False
gate,SPY,SPYX_USDT,etf,standard,0.0,8.0,0.0,2116889.4878000002,False,False
grvt,SPY,SPY_USDT_Perp,etf,standard,0.000171,8.0,0.18724500000000002,151589.79940670956,False,False
kraken,SPY,PF_SPYXUSD,etf,standard,2.218419592247367e-05,1.0,0.19433355628086935,1559445.0217475535,False,False
lighter,SPY,SPY,etf,standard,3.2e-05,8.0,0.03504,4380473.7638220005,False,False
okx,SPY,SPY-USDT-SWAP,etf,standard,0.0,8.0,0.0,5737472.679999999,False,False
orderly,SPY,PERP_SPY_USDC_mythos,etf,standard,0.00010048,8.0,0.1100256,922.2038,False,False
gate,SPYM,SPYM_USDT,equity,standard,0.0,8.0,0.0,73792.62000000001,False,False
binance,SQQQ,SQQQUSDT,etf,standard,0.0,8.0,0.0,4649944.9896,False,False
bitget,SQQQ,SQQQUSDT,etf,standard,0.0,8.0,0.0,2720275.9936,False,False
gate,SQQQ,SQQQ_USDT,etf,standard,0.0,8.0,0.0,483637.324,False,False
okx,SQQQ,SQQQ-USDT-SWAP,etf,standard,0.0,8.0,0.0,579638.1749999999,False,False
bitget,SSPC,SSPCUSDT,equity,standard,0.0,8.0,0.0,64587.98417999928,False,False
gate,SSPC,SSPC_USDT,equity,standard,0.0,8.0,0.0,30315.221999999998,False,False
lighter,STABLECOINX,STABLECOINX,equity,standard,3.2e-05,8.0,0.03504,141278.03305000003,False,False
gate,STM,STM_USDT,equity,standard,0.0,8.0,0.0,218309.39000000004,False,False
aster,STRC,STRCUSDT,equity,standard,0.0,8.0,0.0,137382.68666711738,False,False
binance,STRC,STRCUSDT,equity,standard,0.0,8.0,0.0,5330123.3202,False,False
bitget,STRC,STRCUSDT,equity,standard,0.0,4.0,0.0,2487595.175800001,False,False
gate,STRC,STRC_USDT,equity,standard,0.0,8.0,0.0,691824.5800000001,False,False
hyperliquid,STRC,xyz:STRC,equity,builder_set,-9.8178e-06,1.0,-0.086003928,8087527.488,False,False
lighter,STRC,STRC,equity,standard,0.0,8.0,0.0,981631.0171540001,False,False
okx,STRC,STRC-USDT-SWAP,equity,standard,0.0,8.0,0.0,839801.4419999999,False,False
bitget,STX,STXSTOCKUSDT,equity,standard,0.0,8.0,0.0,305671.82519999996,False,False
paragon,STX,para:STX,equity,builder_set,5.0876e-05,1.0,0.44567376,106666.48679999998,False,False
aster,STXX,STXXUSDT,equity,standard,0.0,8.0,0.0,13869.181684137198,False,False
binance,STXX,STXXUSDT,equity,standard,0.0,8.0,0.0,1368286.469,False,False
bybit,STXX,STXXUSDT,equity,standard,0.0,8.0,0.0,109550.3244,False,False
bitget,SUMIELEC,SUMIELECUSDT,equity,standard,0.0,8.0,0.0,57524.35831999979,False,False
gate,SUNAC,SUNAC_USDT,equity,standard,0.0,8.0,0.0,41833.384,False,False
gate,SUNGROW,SUNGROW_USDT,equity,standard,0.0,8.0,0.0,25188.339,False,False
gate,SYK,SYK_USDT,equity,standard,0.0,8.0,0.0,8990.096,False,False
gate,SYTECH,SYTECH_USDT,equity,standard,0.0,8.0,0.0,17062.3201,False,False
gate,TAIJI,TAIJI_USDT,equity,standard,0.0,8.0,0.0,1991.342,False,False
binance,TBT,TBTUSDT,equity,standard,0.0,8.0,0.0,261315.21923420162,False,False
bitget,TBT,TBTUSDT,equity,standard,0.0,8.0,0.0,9869.091960000002,False,False
gate,TBT,TBT_USDT,equity,standard,0.0,8.0,0.0,42398.304000000004,False,False
binance,TEAM,TEAMUSDT,equity,standard,0.0,8.0,0.0,24781.174655848503,False,False
bitget,TEAM,TEAMUSDT,equity,standard,0.0001,8.0,0.1095,7157.03,False,False
binance,TEM,TEMUSDT,equity,standard,-0.00188927,8.0,-2.06875065,161684.802,False,False
bitget,TEM,TEMUSDT,equity,standard,0.0,8.0,0.0,205483.14239999998,False,False
bybit,TEM,TEMUSDT,equity,standard,-0.00369633,8.0,-4.04748135,351025.0992,False,False
gate,TEM,TEM_USDT,equity,standard,0.0,8.0,0.0,18699.365999999998,False,False
aster,TENCENT,TENCENTUSDT,equity,standard,0.0,8.0,0.0,39064.00874146025,False,False
binance,TENCENT,TENCENTUSDT,equity,standard,0.0,8.0,0.0,1963369.4877577624,False,False
bitget,TENCENT,TENCENTUSDT,equity,standard,0.0,8.0,0.0,1230349.5080000064,False,False
bybit,TENCENT,TENCENTUSDT,equity,standard,0.0,8.0,0.0,101940.7697,False,False
gate,TENCENT,TENCENT_USDT,equity,standard,0.0,8.0,0.0,538573.476,False,False
lighter,TENCENT,TENCENT,equity,standard,3.2e-05,8.0,0.03504,56347.606592000004,False,False
bitget,TENCENTHKD,TENCENTHKDUSDT,equity,standard,0.0,8.0,0.0,354340.7104000004,False,False
gate,TENCENTHKD,TENCENTHKD_USDT,equity,standard,0.0,8.0,0.0,89138.0324,False,False
binance,TER,TERUSDT,equity,standard,0.0,8.0,0.0,526398.525,False,False
bitget,TER,TERUSDT,equity,standard,0.0,8.0,0.0,200714.93900000013,False,False
bybit,TER,TERUSDT,equity,standard,0.0,8.0,0.0,77243.6982,False,False
gate,TER,TER_USDT,equity,standard,0.0,8.0,0.0,65805.82400000001,False,False
okx,TER,TER-USDT-SWAP,equity,standard,0.0,8.0,0.0,135892.0052,False,False
paragon,TER,para:TER,equity,builder_set,7.5e-06,1.0,0.06570000000000001,72045.1908,False,False
gate,TFC,TFC_USDT,equity,standard,0.0,8.0,0.0,12307.701000000001,False,False
gate,TFME,TFME_USDT,equity,standard,0.0,8.0,0.0,4471.1669999999995,False,False
gate,TJX,TJX_USDT,equity,standard,0.0,8.0,0.0,31788.471600000004,False,False
gate,TLT,TLT_USDT,etf,standard,0.0,8.0,0.0,172939.02000000002,False,False
ostium,TLT,TLT,etf,funding_plus_borrow,0.0,1.0,0.0,11270.167590385798,False,False
bitget,TM,TMUSDT,equity,standard,0.0,8.0,0.0,33806.1442,False,False
gate,TM,TM_USDT,equity,standard,0.0,8.0,0.0,5249.385,False,False
binance,TMF,TMFUSDT,equity,standard,0.0,8.0,0.0,1314299.9909956953,False,False
bitget,TMF,TMFUSDT,equity,standard,0.0,8.0,0.0,217273.29270000014,False,False
gate,TMF,TMF_USDT,equity,standard,0.0,8.0,0.0,10158.144,False,False
okx,TMF,TMF-USDT-SWAP,equity,standard,0.0,8.0,0.0,156545.66199999998,False,False
gate,TMO,TMO_USDT,equity,standard,0.0,8.0,0.0,2510.316,False,False
gate,TMUS,TMUS_USDT,equity,standard,0.0,8.0,0.0,35512.257600000004,False,False
bitget,TOKYOEL,TOKYOELUSDT,equity,standard,0.0,8.0,0.0,355555.03059999936,False,False
gate,TONGGUAN,TONGGUAN_USDT,equity,standard,0.0,8.0,0.0,1725.276,False,False
aster,TQQQ,TQQQUSDT,etf,standard,0.0,8.0,0.0,67540.44271263301,False,False
binance,TQQQ,TQQQUSDT,etf,standard,0.0,8.0,0.0,10878394.850365022,False,False
bitget,TQQQ,TQQQUSDT,etf,standard,0.000191,8.0,0.209145,7807366.854000003,False,False
gate,TQQQ,TQQQX_USDT,etf,standard,0.0,8.0,0.0,1010146.7902,False,False
okx,TQQQ,TQQQ-USDT-SWAP,etf,standard,3.3685166414e-06,8.0,0.003688525722333,2419058.7,False,False
orderly,TQQQ,PERP_TQQQ_USDC_mythos,etf,standard,0.00010055,8.0,0.11010225,0.0,False,False
gate,TRAHK,TRAHK_USDT,equity,standard,0.0,8.0,0.0,1208.9759999999999,False,False
bitget,TSEM,TSEMUSDT,equity,standard,0.0,8.0,0.0,156673.659600001,False,False
bybit,TSEM,TSEMUSDT,equity,standard,0.0,8.0,0.0,151800.0738,False,False
gate,TSEM,TSEM_USDT,equity,standard,0.0,8.0,0.0,116491.691,False,False
okx,TSEM,TSEM-USDT-SWAP,equity,standard,0.0,8.0,0.0,101118.7422,False,False
apex,TSLA,TSLA-USDT,equity,standard,1.25e-05,1.0,0.1095,37854.46,False,False
aster,TSLA,TSLAUSDT,equity,standard,0.00021125,8.0,0.23131875000000002,780862.7502058606,False,False
avantis,TSLA,TSLA/USD,equity,funding_plus_borrow,0.0,1.0,0.0,121046.29000000001,False,False
binance,TSLA,TSLAUSDT,equity,standard,0.00021606,8.0,0.23658569999999998,43809154.8192,False,False
bitget,TSLA,TSLAUSDT,equity,standard,0.000245,8.0,0.268275,14282639.223599978,False,False
bybit,TSLA,TSLAUSDT,equity,standard,0.0,8.0,0.0,4511887.412500001,False,False
coinbase,TSLA,TSLA-PERP,equity,standard,2.2e-05,1.0,0.19272,671221.1664,False,False
gate,TSLA,TSLA_USDT,equity,standard,0.0,8.0,0.0,0.0,False,False
gate,TSLA,TSLAX_USDT,equity,standard,3.9e-05,8.0,0.042705,5519137.3548,False,False
grvt,TSLA,TSLA_USDT_Perp,equity,standard,0.000498,8.0,0.54531,833580.8159595914,False,False
hyperliquid,TSLA,xyz:TSLA,equity,builder_set,6.25e-06,1.0,0.05475,44734531.96146,False,False
kraken,TSLA,PF_TSLAXUSD,equity,standard,2.7298943550640114e-06,1.0,0.02391387455036074,597109.0597390705,False,False
lighter,TSLA,TSLA,equity,standard,3.2e-05,8.0,0.03504,842183.072985,False,False
okx,TSLA,TSLA-USDT-SWAP,equity,standard,0.0001286571588221,8.0,0.1408795889101995,12051760.080000006,False,False
orderly,TSLA,PERP_TSLA_USDC,equity,standard,9.999e-05,8.0,0.10948904999999999,39617.27,False,False
ostium,TSLA,TSLA,equity,funding_plus_borrow,0.0,1.0,0.0,11304.411221384022,False,False
pacifica,TSLA,TSLA,equity,standard,1.25e-05,1.0,0.1095,366199.470432596,False,False
binance,TSLL,TSLLUSDT,equity,standard,0.0,8.0,0.0,39459.333356998,False,False
bitget,TSLL,TSLLUSDT,equity,standard,0.0,8.0,0.0,146442.5434200001,False,False
gate,TSLL,TSLL_USDT,equity,standard,0.0,8.0,0.0,52535.554000000004,False,False
okx,TSLL,TSLL-USDT-SWAP,equity,standard,0.0,8.0,0.0,45323.666,False,False
aster,TSM,TSMUSDT,equity,standard,0.0,8.0,0.0,93259.62010757781,False,False
binance,TSM,TSMUSDT,equity,standard,0.0,8.0,0.0,10460832.067363763,False,False
bitget,TSM,TSMUSDT,equity,standard,6.6e-05,8.0,0.07227,2257178.784000002,False,False
bybit,TSM,TSMUSDT,equity,standard,0.0,8.0,0.0,978768.3962000001,False,False
coinbase,TSM,TSM-PERP,equity,standard,4e-06,1.0,0.03504,453390.4206,False,False
gate,TSM,TSM_USDT,equity,standard,0.0,8.0,0.0,593354.4959999999,False,False
grvt,TSM,TSM_USDT_Perp,equity,standard,0.0,8.0,0.0,9041.51677128504,False,False
hyperliquid,TSM,xyz:TSM,equity,builder_set,6.25e-06,1.0,0.05475,9549292.38152,False,False
lighter,TSM,TSM,equity,standard,3.2e-05,8.0,0.03504,481229.747454,False,False
okx,TSM,TSM-USDT-SWAP,equity,standard,0.0,8.0,0.0,3144312.232,False,False
orderly,TSM,PERP_TSM_USDC_mythos,equity,standard,9.916e-05,8.0,0.1085802,0.0,False,False
ostium,TSM,TSM,equity,funding_plus_borrow,0.0,1.0,0.0,938.3588983616228,False,False
okx,TTMI,TTMI-USDT-SWAP,equity,standard,0.0004019180485462,8.0,0.44010026315808903,104301.533,False,False
binance,TTWO,TTWOUSDT,equity,standard,0.0,8.0,0.0,2123456.674966648,False,False
bitget,TTWO,TTWOUSDT,equity,standard,0.0,8.0,0.0,798914.3173999997,False,False
bybit,TTWO,TTWOUSDT,equity,standard,0.0,8.0,0.0,710223.003,False,False
gate,TTWO,TTWO_USDT,equity,standard,0.0,8.0,0.0,247224.79600000003,False,False
lighter,TTWO,TTWO,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,TTWO,TTWO-USDT-SWAP,equity,standard,0.0,8.0,0.0,269911.265,False,False
gate,TUNGSTEN,TUNGSTEN_USDT,equity,standard,0.0,8.0,0.0,11055.042,False,False
bitget,TWLO,TWLOUSDT,equity,standard,0.0,8.0,0.0,76208.61689999957,False,False
gate,TWLO,TWLO_USDT,equity,standard,0.0,8.0,0.0,44284.302,False,False
okx,TWLO,TWLO-USDT-SWAP,equity,standard,0.0,8.0,0.0,87747.2661,False,False
binance,TXN,TXNUSDT,equity,standard,0.0,8.0,0.0,254198.57730586382,False,False
bitget,TXN,TXNUSDT,equity,standard,0.0,8.0,0.0,54349.19280000014,False,False
bybit,TXN,TXNUSDT,equity,standard,0.0,8.0,0.0,127802.26,False,False
gate,TXN,TXN_USDT,equity,standard,0.0,8.0,0.0,92747.914,False,False
binance,TZA,TZAUSDT,equity,standard,0.0,8.0,0.0,762446.2576,False,False
bitget,TZA,TZAUSDT,equity,standard,0.0,8.0,0.0,142525.87268000012,False,False
gate,TZA,TZA_USDT,equity,standard,0.0,8.0,0.0,16836.732000000004,False,False
aster,UBER,UBERUSDT,equity,standard,0.0,8.0,0.0,88837.82356354399,False,False
binance,UBER,UBERUSDT,equity,standard,0.0,8.0,0.0,753242.7837906019,False,False
bitget,UBER,UBERUSDT,equity,standard,0.0,8.0,0.0,75392.36849999994,False,False
bybit,UBER,UBERUSDT,equity,standard,0.0,8.0,0.0,76962.8041,False,False
gate,UBER,UBER_USDT,equity,standard,0.0,8.0,0.0,197338.48200000002,False,False
grvt,UBER,UBER_USDT_Perp,equity,standard,0.0,8.0,0.0,193.61647327417998,False,False
